0,708.0961,135.37347,2.000901,0.85002935,0.75102067,0.6132058
1,707.93915,135.46805,1.991599,0.8496766,0.65601826,0.53563666
2,707.93915,135.46805,1.991599,0.8496766,0.0,0.0
3,708.32745,135.3298,1.9986769,0.8545793,0.6265639,0.51158726
4,708.32745,135.3298,1.9986769,0.8545793,0.0,0.0
5,708.5163,135.58115,1.9870957,0.8164431,0.60309607,0.4924259
6,708.5163,135.58115,1.9870957,0.8164431,0.0,0.0
7,708.99976,135.6194,2.0002615,0.825372,0.7074921,0.5776649
8,708.99976,135.6194,2.0002615,0.825372,0.0,0.0
9,708.05707,135.53516,1.9785638,0.7761449,0.8295895,0.677357
10,708.05707,135.53516,1.9785638,0.7761449,0.0,0.0
11,708.7011,135.92993,1.925038,0.75195944,0.9980146,0.81487554
12,708.7011,135.92993,1.925038,0.75195944,0.0,0.0
13,709.2937,135.68332,1.9213953,0.8400372,1.1178182,0.91269475
14,709.2937,135.68332,1.9213953,0.8400372,0.0,0.0
15,708.89087,135.34488,1.8609606,1.0124055,0.86114204,0.7031196
16,708.89087,135.34488,1.8609606,1.0124055,0.0,0.0
17,708.4675,135.5284,1.7944703,0.96232283,0.580705,0.47414365
18,709.1272,135.50563,1.7589978,0.8682308,0.61610395,0.50304675
19,709.1272,135.50563,1.7589978,0.8682308,0.0,0.0
20,709.1272,135.50563,1.7589978,0.8682308,0.0,0.0
21,707.6465,135.2448,1.7423242,0.82595223,1.126387,0.91969115
22,698.43854,134.14156,1.6899624,0.8269527,5.9699717,4.8744617
23,698.43854,134.14156,1.6899624,0.8269527,0.0,0.0
24,698.43854,134.14156,1.6899624,0.8269527,0.0,0.0
25,687.0843,132.58418,1.7224283,0.8301538,7.5867395,6.194547
26,687.0843,132.58418,1.7224283,0.8301538,0.0,0.0
27,674.50464,130.98383,1.7200918,0.8253893,8.016972,6.54583
28,674.50464,130.98383,1.7200918,0.8253893,0.0,0.0
29,663.4317,130.19118,1.6596473,0.81637025,7.8156233,6.3814297
30,663.4317,130.19118,1.6596473,0.81637025,0.0,0.0
31,655.4272,129.47968,1.7017821,0.8188074,5.5975485,4.5703793
32,655.4272,129.47968,1.7017821,0.8188074,0.0,0.0
33,647.48615,129.69786,1.6446652,0.8385513,5.6739244,4.63274
34,647.48615,129.69786,1.6446652,0.8385513,0.0,0.0
35,639.8905,129.78438,1.5714369,0.87802553,5.3267446,4.349269
36,639.8905,129.78438,1.5714369,0.87802553,0.0,0.0
37,632.7857,130.00717,1.5650253,0.798674,4.996192,4.079374
38,632.7857,130.00717,1.5650253,0.798674,0.0,0.0
39,625.20044,130.73062,1.643246,0.7981991,5.3869514,4.3984275
40,625.20044,130.73062,1.643246,0.7981991,0.0,0.0
41,618.1237,131.55449,1.6504298,0.7871088,5.1308346,4.189309
42,618.1237,131.55449,1.6504298,0.7871088,0.0,0.0
43,612.0351,132.73643,1.6828386,0.82819897,5.039739,4.1149297
44,612.0351,132.73643,1.6828386,0.82819897,0.0,0.0
45,600.79926,133.34676,1.6929263,0.8130296,7.780069,6.3523993
46,600.79926,133.34676,1.6929263,0.8130296,0.0,0.0
47,588.9223,133.56825,1.6947469,0.81683904,8.069051,6.588352
48,588.9223,133.56825,1.6947469,0.81683904,0.0,0.0
49,577.2864,133.90535,1.698687,0.8279184,7.812895,6.379202
50,577.2864,133.90535,1.698687,0.8279184,0.0,0.0
51,567.85126,135.10391,1.65876,0.80781865,6.7255626,5.491399
52,567.85126,135.10391,1.65876,0.80781865,0.0,0.0
53,561.83856,135.44019,1.6277176,0.82232755,4.1066246,3.353045
54,561.83856,135.44019,1.6277176,0.82232755,0.0,0.0
55,558.92377,135.84062,1.5889692,0.87799037,3.4425297,2.8108137
56,558.92377,135.84062,1.5889692,0.87799037,0.0,0.0
57,555.4561,136.51859,1.6408414,0.84277034,3.262909,2.664154
58,555.4561,136.51859,1.6408414,0.84277034,0.0,0.0
59,552.05676,137.78859,1.6681126,0.8338198,2.9709034,2.4257326
60,552.05676,137.78859,1.6681126,0.8338198,0.0,0.0
61,548.85736,138.81259,1.6630937,0.83628094,2.8174188,2.300413
62,548.85736,138.81259,1.6630937,0.83628094,0.0,0.0
63,545.8371,140.13152,1.6815475,0.84105265,2.7807434,2.2704675
64,545.8371,140.13152,1.6815475,0.84105265,0.0,0.0
65,539.90546,142.81221,1.7049702,0.8462868,5.154762,4.2088456
66,539.90546,142.81221,1.7049702,0.8462868,0.0,0.0
67,530.1274,145.0205,1.7160058,0.84387773,7.320233,5.976945
68,530.1274,145.0205,1.7160058,0.84387773,0.0,0.0
69,517.32745,146.63147,1.7046505,0.8153073,8.696379,7.1005635
70,517.32745,146.63147,1.7046505,0.8153073,0.0,0.0
71,508.18408,149.01552,1.711058,0.83603716,6.803016,5.55464
72,508.18408,149.01552,1.711058,0.83603716,0.0,0.0
73,503.71542,148.98085,1.7156135,0.8567202,4.241089,3.4628346
