0,691.312,657.2088,0.3961002,0.38930804,10.818769,5.100789
1,689.1011,654.70685,0.41272786,0.37316945,12.043136,5.708987
2,686.8641,651.847,0.42414454,0.3625359,13.130367,6.279531
3,684.6064,648.671,0.4323858,0.35510334,14.101577,6.807452
4,682.2785,645.12726,0.43881914,0.34944728,15.012714,7.3149843
5,679.9145,641.2809,0.44382206,0.34513703,15.843973,7.7863297
6,677.5493,637.20905,0.44773412,0.34182018,16.582598,8.2105255
7,675.12964,632.83356,0.45105943,0.33903614,17.270601,8.609298
8,672.7448,628.23376,0.47060537,0.3239191,17.62217,8.791746
9,670.51794,623.49817,0.4911965,0.3098854,17.737633,8.920598
10,668.53125,618.49615,0.51007295,0.29894665,17.629099,9.066644
11,666.8143,613.3009,0.52700335,0.29088232,17.534168,9.226337
12,665.36115,607.9987,0.54189813,0.2852707,17.451923,9.388353
13,664.117,602.4756,0.555725,0.2813812,17.376268,9.555826
14,663.0818,596.8132,0.5682705,0.27899742,17.307892,9.720909
15,662.2476,591.098,0.57941616,0.27781695,17.247175,9.877122
16,661.5793,585.2019,0.58984584,0.27752152,17.190334,10.0307865
17,661.0734,579.2077,0.5993698,0.27793658,17.138348,10.176791
18,660.7202,573.20154,0.60787266,0.2788564,17.09185,10.311244
19,660.4998,567.0448,0.61585784,0.2801867,17.048141,10.44077
20,660.406,560.8208,0.6231689,0.28179467,17.008091,10.561835
21,660.42773,554.6151,0.6297075,0.28354242,16.972267,10.671902
22,660.5569,548.28186,0.6358552,0.28544682,16.93861,10.776848
23,660.78516,541.90454,0.6414876,0.2874087,16.907816,10.874113
24,660.7319,535.73627,0.6042929,0.27846086,17.327246,10.379549
25,659.94104,529.8932,0.5636264,0.27985504,17.817123,9.837922
26,658.4372,524.4342,0.52290905,0.29277542,18.341179,9.493705
27,656.27625,519.4017,0.48343596,0.3149793,18.882992,9.338533
28,653.4253,514.65753,0.44351006,0.34523576,19.46732,9.346121
29,649.93286,510.25018,0.40441516,0.38067,20.07761,9.497245
30,645.87604,506.214,0.41751465,0.3681795,20.694471,9.756122
31,641.1735,502.4388,0.45420495,0.3362966,21.345621,10.109278
32,635.89545,498.96402,0.48944142,0.31081235,22.011946,10.527384
33,630.11816,495.80804,0.5225976,0.29263276,22.679153,10.98307
34,623.7513,492.90466,0.55464476,0.2814641,23.364788,11.475107
35,616.87,490.2743,0.5850131,0.2773975,24.05503,11.984483
36,609.73694,487.9037,0.6130095,0.27952406,24.2453,12.056081
37,602.613,485.53534,0.5704296,0.27509224,23.620502,11.920052
38,596.0512,482.84058,0.5234562,0.2849685,22.68875,11.202825
39,590.2403,479.82037,0.4820136,0.30645683,21.895655,10.60901
40,584.98035,476.42853,0.44287968,0.3349603,21.200586,10.120676
41,580.28986,472.7298,0.40714106,0.36638448,20.607164,9.746253
42,576.1663,468.80115,0.39740226,0.3756177,20.11135,9.480868
43,572.4654,464.5686,0.42675653,0.3483946,19.674976,9.299191
44,569.198,460.10306,0.4532249,0.32646418,19.300228,9.195978
45,566.35876,455.48434,0.47647834,0.30967432,18.984932,9.158068
46,563.84564,450.61707,0.49792132,0.29660058,18.70528,9.170984
47,561.66327,445.5761,0.51716375,0.28710237,18.463104,9.224689
48,559.7392,440.45673,0.5341062,0.28077063,18.659147,9.2952795
