0,691.7065,657.61523,0.3926991,0.3926991,0.0037444525,0.005295456
1,691.69354,657.5701,0.47377717,0.350755,0.5878076,0.39466256
2,691.66626,657.4679,0.47861114,0.34019655,1.2357501,0.7129795
3,691.63336,657.3734,0.47945955,0.33804914,1.6384029,0.92293614
4,691.54364,657.26526,0.47973517,0.33636042,2.1291308,1.1087828
5,691.481,657.03046,0.47992882,0.33516064,2.7053313,1.461124
6,691.40106,656.7508,0.48029235,0.33358616,3.2776728,1.7825258
7,691.32245,656.546,0.4802911,0.3329891,3.6451797,1.9756277
8,691.15137,656.33606,0.48017946,0.33239716,4.0831122,2.149612
9,691.03925,655.9421,0.47999254,0.33198044,4.6008797,2.4535506
10,690.9199,655.50946,0.4800674,0.33129084,5.097067,2.7389874
11,690.7928,655.18445,0.4799758,0.33096522,5.4764833,2.9385493
12,690.54364,654.88257,0.47983313,0.33064812,5.8760405,3.0980358
13,690.39935,654.3473,0.47963178,0.33043712,6.3233967,3.3623471
14,690.23224,653.75507,0.47959867,0.33004516,6.8009987,3.6353116
15,690.0765,653.3585,0.47950324,0.32987025,7.107522,3.7965655
16,689.7466,652.9772,0.4793593,0.32965967,7.4809837,3.941163
17,689.5672,652.2748,0.47916034,0.3295171,7.9192123,4.203123
18,689.37616,651.574,0.47911593,0.32927403,8.317783,4.433188
19,689.17535,651.062,0.47901547,0.3291366,8.633823,4.5993996
20,688.79004,650.6031,0.47889403,0.3289844,8.966608,4.7325335
21,688.56934,649.78876,0.47871757,0.32888544,9.359559,4.9597445
22,688.3476,648.94684,0.47868356,0.32868528,9.7359495,5.1788077
23,688.12964,648.3889,0.4786141,0.32858366,9.990704,5.3126698
24,687.6696,647.8257,0.47851047,0.32843983,10.326439,5.4509983
25,687.4211,646.8924,0.4783862,0.32834828,10.683691,5.6570034
26,687.17334,645.93463,0.47837672,0.32816166,11.025686,5.8561473
27,686.9287,645.30524,0.47833726,0.32806158,11.257123,5.977571
28,686.41113,644.6761,0.47827235,0.32791957,11.562246,6.103025
29,686.1548,643.6543,0.4782226,0.3278212,11.869244,6.2823853
30,685.86865,642.571,0.47824487,0.3276173,12.196495,6.469907
31,685.6001,641.8767,0.47824326,0.32750633,12.406336,6.579747
32,685.04834,641.2335,0.478225,0.3273668,12.6567,6.6792593
33,684.7551,640.09454,0.47824487,0.32724515,12.950926,6.8479447
34,684.466,638.9365,0.47832206,0.32701254,13.232106,7.0113783
35,684.17676,638.1846,0.4783633,0.32688296,13.422417,7.1106887
36,683.5599,637.4436,0.4783955,0.3267092,13.6737385,7.213196
37,683.2674,636.2377,0.47849894,0.32656398,13.925396,7.3593526
38,682.96216,635.0201,0.47862396,0.32630333,14.170601,7.500411
39,682.6345,634.16437,0.47872016,0.3261319,14.365072,7.6015034
