0,710.42163,140.54874,2.073652,0.7228201
1,710.36786,140.51956,2.072566,0.72086287
2,710.29486,140.6003,2.0698786,0.7186081
3,710.29486,140.6003,2.0698786,0.7186081
4,710.29486,140.6003,2.0698786,0.7186081
5,710.8565,140.59378,2.0709093,0.7198567
6,710.8565,140.59378,2.0709093,0.7198567
7,711.02075,140.67822,2.0791485,0.7255478
8,711.02075,140.67822,2.0791485,0.7255478
9,710.87695,140.68805,2.0794556,0.72635835
10,710.87695,140.68805,2.0794556,0.72635835
11,710.51196,140.623,2.0662324,0.7105052
12,710.51196,140.623,2.0662324,0.7105052
13,710.7839,140.6179,2.0727966,0.71589786
14,710.7839,140.6179,2.0727966,0.71589786
15,710.8679,140.60254,2.0751846,0.7149904
16,710.8679,140.60254,2.0751846,0.7149904
17,710.8698,140.65123,2.0725996,0.71087015
18,710.8698,140.65123,2.0725996,0.71087015
19,710.77264,140.52066,2.0700083,0.70735204
20,710.77264,140.52066,2.0700083,0.70735204
21,710.238,140.27509,2.079071,0.7205534
22,710.238,140.27509,2.079071,0.7205534
23,700.5505,138.76819,2.0830736,0.724763
24,700.5505,138.76819,2.0830736,0.724763
25,683.7493,135.48383,2.0923684,0.73765224
26,683.7493,135.48383,2.0923684,0.73765224
27,667.6984,132.45502,2.0692441,0.70629865
28,667.6984,132.45502,2.0692441,0.70629865
29,653.95416,129.82816,2.0769343,0.71793413
30,653.95416,129.82816,2.0769343,0.71793413
31,643.21045,128.23221,2.0731218,0.7136319
32,643.21045,128.23221,2.0731218,0.7136319
33,636.74835,127.16153,2.0813663,0.7225669
34,636.74835,127.16153,2.0813663,0.7225669
35,629.8032,126.39186,2.0613537,0.6975728
36,629.8032,126.39186,2.0613537,0.6975728
37,622.2497,125.34945,2.051881,0.6869418
38,622.2497,125.34945,2.051881,0.6869418
39,614.25824,124.614944,2.0476515,0.68195224
40,614.25824,124.614944,2.0476515,0.68195224
41,607.45544,123.892456,2.066973,0.706678
42,607.45544,123.892456,2.066973,0.706678
43,598.05585,122.5659,2.045913,0.68033373
44,598.05585,122.5659,2.045913,0.68033373
45,582.2132,118.955536,2.0511503,0.6861552
46,582.2132,118.955536,2.0511503,0.6861552
47,566.8797,115.698,2.0503626,0.68562186
48,566.8797,115.698,2.0503626,0.68562186
