0,713.50946,138.75204,1.9669738,0.62345856
1,713.2085,138.60051,1.9622687,0.6247303
2,713.26117,138.6266,1.9613632,0.6232898
3,713.2203,138.49524,1.9569024,0.6223873
4,713.11505,138.44324,1.958723,0.6252133
5,712.9497,138.49712,1.9690837,0.6318908
6,712.96735,138.45512,1.9726404,0.63794297
7,713.85986,138.70563,1.980311,0.63831097
8,713.9593,138.72089,1.9806753,0.63894266
9,714.05963,138.74002,2.001333,0.6625534
10,713.96606,138.76157,2.001826,0.6635007
11,714.1111,138.59233,2.0206752,0.6629646
12,714.24554,138.67598,2.0135646,0.6512185
13,713.9394,138.65979,2.0303323,0.6677218
14,713.9394,138.65979,2.031042,0.6688645
15,714.1171,138.81766,2.043732,0.6791224
16,714.0381,138.77837,2.0443513,0.68006974
17,714.1714,138.8068,2.0470195,0.6799537
18,714.17145,138.80681,2.0470788,0.68003756
19,713.86847,138.76614,2.0605485,0.69587195
20,713.4063,138.60622,2.0719392,0.7142535
21,708.0262,137.64993,2.0760808,0.71569234
22,703.8218,136.8569,2.0834296,0.7254342
23,692.34247,134.774,2.0748122,0.7141267
24,687.6441,133.82445,2.0745676,0.7137808
25,676.2209,131.76036,2.0733736,0.7123926
26,672.60236,131.07143,2.073003,0.71187794
27,661.6592,129.13367,2.065677,0.7018625
28,661.28687,129.1058,2.0692704,0.70691675
29,655.45325,128.01848,2.0745108,0.71357304
30,655.5588,128.07028,2.083924,0.72629803
31,654.7744,127.75417,2.0885046,0.73223853
32,654.6955,127.71617,2.0870645,0.730318
33,656.4956,128.25989,2.085937,0.7289354
34,656.5743,128.2977,2.0878553,0.7317
35,656.6184,128.43146,2.073282,0.7123262
36,656.59106,128.27106,2.0704854,0.7082539
37,656.79205,128.35013,2.0641778,0.70300967
38,656.7437,128.31035,2.0560832,0.6910063
39,657.17236,128.24922,2.0564358,0.69037014
40,657.0122,128.19873,2.0424905,0.67452896
41,654.66656,127.7701,2.046047,0.6798435
42,649.27686,126.83294,2.038335,0.67050683
43,645.60614,126.00243,2.027941,0.6575856
44,637.03156,124.60652,2.0194833,0.6489003
45,629.58215,123.237686,2.0077078,0.63724655
46,622.16644,122.00828,2.0087497,0.63780373
47,614.59033,120.34968,2.0216277,0.6514342
48,606.9071,119.13092,2.0228748,0.652413
49,600.7331,117.66979,2.0322564,0.6643017
50,594.7351,116.67854,2.0274622,0.6601512
51,592.00385,116.14053,2.0239465,0.6553842
52,591.2035,115.98718,2.0298736,0.66077036
53,591.3588,115.90805,2.0459156,0.68285364
54,592.2065,116.16627,2.0474536,0.6841406
55,592.55475,116.61973,2.0242212,0.6532757
56,593.2193,116.78999,2.0262246,0.6552797
57,593.66644,116.82947,2.0336432,0.6642515
58,593.8935,116.816246,2.0383832,0.66963685
59,594.226,116.90882,2.046664,0.6799149
60,594.08575,116.91876,2.0568583,0.69131875
61,594.21454,116.71541,2.0624964,0.70216227
62,594.3149,116.72544,2.0640736,0.70420545
63,591.82306,116.369934,2.073178,0.7150575
64,587.8735,115.54596,2.0814419,0.7239859
65,580.7408,114.33594,2.0773637,0.71858776
66,572.293,112.85317,2.0809114,0.72194445
67,565.51465,111.3169,2.0782397,0.721024
68,556.95325,109.69259,2.087468,0.7349844
69,548.56616,108.28431,2.0852034,0.73236567
70,540.8397,106.97935,2.0837886,0.7302268
